Unnamed: 0,id,department,timecreated,rol,userid,fecha_convertida
129007,596,Departamento De Salud Pública,1713974275,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 15:57:55
129008,261,Departamento De Ciencias Agrícolas,1713974326,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-04-24 15:58:46
129009,245,Departamento De Ciencias Administrativas,1713974337,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c,2024-04-24 15:58:57
129010,637,Departamento De Informática Educativa,1713974410,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87,2024-04-24 16:00:10
129011,603,Departamento De Ingeniería Mecánica,1713974529,editingteacher,f349e41236447a9b49567ba0b283e4dbc93f01bf8c1108f69c034caee336c54e,2024-04-24 16:02:09
129012,499,Departamento De Física y Electrónica,1713974656,editingteacher,4af560160fa8eb8982d607fdc70750d3905d37ddbc6955f154954b1d20d2b4ae,2024-04-24 16:04:16
129013,596,Departamento De Salud Pública,1713974690,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 16:04:50
129014,596,Departamento De Salud Pública,1713974766,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 16:06:06
129015,123,NaN,1713974966,editingteacher,407d570ce85c4a7a01921c94942aacdc536e2a3bd944c4f456dd199e5d425945,2024-04-24 16:09:26
129016,115,Departamento De Enfermería,1713974968,editingteacher,579ba0ba2211239e458a53f0794a73e41f9fea300d046d6ec71453b2cd274670,2024-04-24 16:09:28
129017,596,Departamento De Salud Pública,1713975009,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 16:10:09
129018,732,Departamento De Informática Educativa,1713975104,editingteacher,662463be665b1e687a0c2ba63cd1cdc97478bf33ebe04fd4dcfe514ba53df5a7,2024-04-24 16:11:44
129019,499,Departamento De Física y Electrónica,1713975332,editingteacher,4af560160fa8eb8982d607fdc70750d3905d37ddbc6955f154954b1d20d2b4ae,2024-04-24 16:15:32
129022,261,Departamento De Ciencias Agrícolas,1713975695,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-04-24 16:21:35
129023,664,Departamento De Bacteriología,1713975954,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f,2024-04-24 16:25:54
129024,594,Departamento De Matemáticas Y Estadística,1713976041,editingteacher,1d5f87184a03eba3f38f24aa7983ee1bc1566bd8050b32d5b701d1b9430a6c3b,2024-04-24 16:27:21
129025,594,Departamento De Matemáticas Y Estadística,1713976183,editingteacher,1d5f87184a03eba3f38f24aa7983ee1bc1566bd8050b32d5b701d1b9430a6c3b,2024-04-24 16:29:43
129026,206,Departamento De Salud Pública,1713976342,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-24 16:32:22
129027,215,Departamento De Ciencias Administrativas,1713976403,editingteacher,aa3f2ce54c6b35b0a8f4e8db26c89e557aa18f73fe1364165667c0688c236cb5,2024-04-24 16:33:23
129028,226,Departamento De Ciencias Administrativas,1713976463,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866,2024-04-24 16:34:23
129029,9,Departamento De Psicopedagogía,1713977011,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-04-24 16:43:31
129032,237,Departamento De Ciencias Administrativas,1713977834,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8,2024-04-24 16:57:14
129033,735,Departamento De Enfermería,1713978511,editingteacher,8ae8f8c9b17505ffc1a69172e3c881ee51a5e1c0aff8166b2f96399453a8c4cb,2024-04-24 17:08:31
129036,205,Departamento De Salud Pública,1713978954,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8,2024-04-24 17:15:54
129037,311,Departamento De Psicopedagogía,1713980411,editingteacher,4525c4f65f8517af7ea88fbf235e99ac3449beaaf86a016f625f0a411d2ce791,2024-04-24 17:40:11
129039,311,Departamento De Psicopedagogía,1713981125,editingteacher,4525c4f65f8517af7ea88fbf235e99ac3449beaaf86a016f625f0a411d2ce791,2024-04-24 17:52:05
129042,614,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1713982235,editingteacher,b22e513e9c36dbead9789400d0706efdb5558df3c046d78410aefd1f82d968d7,2024-04-24 18:10:35
129043,614,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1713982316,editingteacher,b22e513e9c36dbead9789400d0706efdb5558df3c046d78410aefd1f82d968d7,2024-04-24 18:11:56
129044,474,Departamento De Geografía Y Medio Ambiente,1713983099,editingteacher,7b62047ab9c183d5785361ab0a4fa01c2453832844bff125a19a0620969e6a2c,2024-04-24 18:24:59
129045,586,Departamento De Física y Electrónica,1713983793,editingteacher,13a10d86c9d888df41c8217e1c65831f921ed70f05424571b567306f462e450e,2024-04-24 18:36:33
129046,22,NaN,1713983890,editingteacher,2298cd1421bdbe26149a4b877d5c907c526c43ca427fb075d2db51ccc56e0824,2024-04-24 18:38:10
129047,261,Departamento De Ciencias Agrícolas,1713984266,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-04-24 18:44:26
129049,206,Departamento De Salud Pública,1713984621,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-24 18:50:21
129051,22,NaN,1713985445,editingteacher,2298cd1421bdbe26149a4b877d5c907c526c43ca427fb075d2db51ccc56e0824,2024-04-24 19:04:05
129053,108,Departamento De Enfermería,1713985625,editingteacher,b0a6c22cc314a0e2e4e2862890bccd8588b8ad92e1e4745e01f038af541fa945,2024-04-24 19:07:05
129055,579,Departamento De Matemáticas Y Estadística,1713986105,editingteacher,c5022ac110d1b1975d05a8fd67fe5845de962e70c95af79af10ee076e19cec1a,2024-04-24 19:15:05
129056,200,Departamento De Ciencias Administrativas,1713986151,editingteacher,95cd2493da355a18996db0ecb1373a0d878fc5077e66e9294225e7d53c9c4e34,2024-04-24 19:15:51
129057,512,Departamento De Ingeniería Industrial,1713986187,editingteacher,cfacc51d1dc6908cd611b5713a64707c06f2ed589ea4fe00e1035612505483a8,2024-04-24 19:16:27
129058,206,Departamento De Salud Pública,1713986232,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-24 19:17:12
129060,272,Departamento De Psicopedagogía,1713986647,editingteacher,6620b71d985f20d53995acb927ad7f8d345d0e076ec8ee2354ac20ac2437c508,2024-04-24 19:24:07
129061,583,Departamento De Matemáticas Y Estadística,1713986738,editingteacher,6715288f4a6c635251c7544c3431baf76a41bc3e75499122625e6af3c48c1b58,2024-04-24 19:25:38
129063,272,Departamento De Psicopedagogía,1713987724,editingteacher,6620b71d985f20d53995acb927ad7f8d345d0e076ec8ee2354ac20ac2437c508,2024-04-24 19:42:04
129065,433,Departamento De Idiomas Extranjeros,1713988399,editingteacher,964df3158c4a429aa3cf386ce6c068f110931a9065ee22f5ffe3416ace1f550d,2024-04-24 19:53:19
129066,573,Departamento De Matemáticas Y Estadística,1713988448,editingteacher,24805b52ac24a1bad9949d1ad5742997b4c7ce5a441b99e69a3ddc8503e8c65c,2024-04-24 19:54:08
129067,345,Departamento De Informática Educativa,1713988738,editingteacher,8159599267dc40b55fe87e2652c0f4fb256e1d21726326e59e38663328beb776,2024-04-24 19:58:58
129068,214,Departamento De Ciencias Administrativas,1713988827,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-04-24 20:00:27
129069,319,Departamento De Informática Educativa,1713989187,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7,2024-04-24 20:06:27
129070,429,Departamento De Enfermería,1713989393,editingteacher,438a40c1e0d8849ca088226c6f53c0e0200c29fa86b74bd3daf162023129d403,2024-04-24 20:09:53
129071,82,Departamento De Enfermería,1713989564,editingteacher,4ecd4c4ba2746463118e9b3e98c4d60e74d460b38b4ba9f682604170d0ee0ca0,2024-04-24 20:12:44
129072,239,Departamento De Ciencias Administrativas,1713989649,editingteacher,1e6f12cb2f5aebea09157a6fd47bbb39d285c24454558f93d698848478b78bef,2024-04-24 20:14:09
129073,214,Departamento De Ciencias Administrativas,1713989749,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-04-24 20:15:49
129075,454,Departamento De Informática Educativa,1713990066,editingteacher,70c1a6ceca741dac14d3f5831ba50c8b0749761f1204f4b7044714af83fe1afa,2024-04-24 20:21:06
129077,27,Departamento De Informática Educativa,1713990668,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310,2024-04-24 20:31:08
129079,226,Departamento De Ciencias Administrativas,1713990884,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866,2024-04-24 20:34:44
129080,206,Departamento De Salud Pública,1713991238,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-24 20:40:38
129081,586,Departamento De Física y Electrónica,1713991931,editingteacher,13a10d86c9d888df41c8217e1c65831f921ed70f05424571b567306f462e450e,2024-04-24 20:52:11
129082,89,Departamento De Enfermería,1713992034,editingteacher,de1100fa00ed916f191f0566f261520e412bd2db7eb2d428b496d04b87f60dec,2024-04-24 20:53:54
129083,311,Departamento De Psicopedagogía,1713992075,editingteacher,4525c4f65f8517af7ea88fbf235e99ac3449beaaf86a016f625f0a411d2ce791,2024-04-24 20:54:35
129084,238,Departamento De Idiomas Extranjeros,1713992210,editingteacher,de648935b020e3c25b380dfdaf66cf1f800c2153b902aec8ef9b27656860e1cf,2024-04-24 20:56:50
129085,218,Departamento De Matemáticas Y Estadística,1713992270,editingteacher,0e775916754bc5b62db84c696dfa6a29948bcc5850fc344f63a8dcd142f6ada9,2024-04-24 20:57:50
129086,114,Departamento De Enfermería,1713992378,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220,2024-04-24 20:59:38
129087,134,NaN,1713992551,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe,2024-04-24 21:02:31
129088,339,Departamento De Informática Educativa,1713992646,editingteacher,9f0abdf148b0358a801ac740c52870e98bbe0a1aaea0849f3419cec7d4e36a9f,2024-04-24 21:04:06
129090,536,Departamento De Ingeniería Industrial,1713993271,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a,2024-04-24 21:14:31
129091,205,Departamento De Salud Pública,1713993297,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8,2024-04-24 21:14:57
129092,637,Departamento De Informática Educativa,1713993672,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87,2024-04-24 21:21:12
129093,346,Departamento De Informática Educativa,1713994376,editingteacher,ac671168be209eff315c1dc4cb4be0660cf62ec663685960a44761e6e5937823,2024-04-24 21:32:56
129094,778,Departamento De Psicopedagogía,1713994493,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc,2024-04-24 21:34:53
129096,110,Departamento De Enfermería,1713994712,editingteacher,e8cecb313a67c35845268b837f8b41a693ebe0c4f76997b96303b3ab125730f8,2024-04-24 21:38:32
129097,596,Departamento De Salud Pública,1713994714,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 21:38:34
129098,596,Departamento De Salud Pública,1713994714,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 21:38:34
129099,596,Departamento De Salud Pública,1713994716,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 21:38:36
129101,261,Departamento De Ciencias Agrícolas,1713994745,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-04-24 21:39:05
129102,596,Departamento De Salud Pública,1713994801,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 21:40:01
129103,596,Departamento De Salud Pública,1713994801,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 21:40:01
129105,333,Departamento De Biología,1713995079,editingteacher,c59fde61391cc15680286e22a304fe8a1102db0967bc29ab5bda53eff0250810,2024-04-24 21:44:39
129106,449,Departamento De Idiomas Extranjeros,1713995486,editingteacher,a8ca8baf994386d4af93a97227a1ba97c40bcfe7414196345ec6180468a98560,2024-04-24 21:51:26
129108,568,Departamento De Salud Pública,1713997114,editingteacher,eca7bf3a91ac9f5b18f1bc05d3c44326c4a70f9d746a1be09c49bb5fe6a7e8b7,2024-04-24 22:18:34
129109,109,Departamento De Enfermería,1713997194,editingteacher,15f5a7c5e764c703b687ce3116f4c8c90f38cba981b09b0132f5455e45847e77,2024-04-24 22:19:54
129110,200,Departamento De Ciencias Administrativas,1713997461,editingteacher,95cd2493da355a18996db0ecb1373a0d878fc5077e66e9294225e7d53c9c4e34,2024-04-24 22:24:21
129111,384,Departamento De Psicopedagogía,1713997527,editingteacher,8b4250f457e4757867fe2330ced92af1291dd00036e2222c64ac230e038e5262,2024-04-24 22:25:27
129112,492,Departamento De Física y Electrónica,1713997703,editingteacher,f0253fea33fe5ddaef4d4c72ec8eae6ffedf59bd3788bf92584f39f45da61f5c,2024-04-24 22:28:23
129114,142,NaN,1713997757,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe,2024-04-24 22:29:17
129115,110,Departamento De Enfermería,1713998332,editingteacher,e8cecb313a67c35845268b837f8b41a693ebe0c4f76997b96303b3ab125730f8,2024-04-24 22:38:52
129116,205,Departamento De Salud Pública,1713998541,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8,2024-04-24 22:42:21
129121,596,Departamento De Salud Pública,1713999006,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 22:50:06
129122,239,Departamento De Ciencias Administrativas,1713999033,editingteacher,1e6f12cb2f5aebea09157a6fd47bbb39d285c24454558f93d698848478b78bef,2024-04-24 22:50:33
129124,32,NaN,1713999608,editingteacher,550577b1aa45bf50681bd762fc90232882b8e0300b5e4f51a764f8c2c3da3e12,2024-04-24 23:00:08
129125,596,Departamento De Salud Pública,1713999636,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 23:00:36
129126,240,Departamento De Ciencias Administrativas,1713999784,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc,2024-04-24 23:03:04
129131,254,Departamento De Ciencias Administrativas,1714000132,editingteacher,cd45240b40140b9f117781106d656f9cd3c841f238efb08224d9935f1340c8c1,2024-04-24 23:08:52
129132,245,Departamento De Ciencias Administrativas,1714000153,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c,2024-04-24 23:09:13
129133,263,Departamento De Ciencias Administrativas,1714000465,editingteacher,2fde6c290c6d4541dbad6e7d653ee9803112e06cbf9bdfc17e05020b42fa19f0,2024-04-24 23:14:25
129135,481,Departamento De Geografía Y Medio Ambiente,1714000755,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5,2024-04-24 23:19:15
129136,637,Departamento De Informática Educativa,1714000783,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87,2024-04-24 23:19:43
129137,123,NaN,1714000918,editingteacher,407d570ce85c4a7a01921c94942aacdc536e2a3bd944c4f456dd199e5d425945,2024-04-24 23:21:58
129140,596,Departamento De Salud Pública,1714001440,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 23:30:40
129141,596,Departamento De Salud Pública,1714001440,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 23:30:40
129142,384,Departamento De Psicopedagogía,1714001564,editingteacher,8b4250f457e4757867fe2330ced92af1291dd00036e2222c64ac230e038e5262,2024-04-24 23:32:44
129143,601,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1714001572,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653,2024-04-24 23:32:52
129145,384,Departamento De Psicopedagogía,1714001611,editingteacher,8b4250f457e4757867fe2330ced92af1291dd00036e2222c64ac230e038e5262,2024-04-24 23:33:31
129146,340,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1714001748,editingteacher,2bffc2cc3e17ffe99cac814afe0a42778676fc737d6dffa2ddf72421bf5994de,2024-04-24 23:35:48
129147,5,Departamento De Informática Educativa,1714001785,editingteacher,742a1e22dd467704e63ded86010c77296bae9fa323487de6618503a5f52a4f07,2024-04-24 23:36:25
129150,357,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1714002095,editingteacher,6e82dc7a6ea82a0235f5663c1fcf403be8333b67c423a5a45f08278672d3ca15,2024-04-24 23:41:35
129152,12,Departamento De Enfermería,1714002363,editingteacher,64ed294d3d37dfccaa4e890cc261365c4da8bc23367af8c9facc20bf42829495,2024-04-24 23:46:03
129153,634,Departamento De Informática Educativa,1714002465,editingteacher,ff32a067c04c479948f1a745739f610b0e6f161c9ac17850d1128e512956ef31,2024-04-24 23:47:45
129154,596,Departamento De Salud Pública,1714002631,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 23:50:31
129155,596,Departamento De Salud Pública,1714003196,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-24 23:59:56
129157,596,Departamento De Salud Pública,1714003660,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:07:40
129159,596,Departamento De Salud Pública,1714003843,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:10:43
129160,596,Departamento De Salud Pública,1714003844,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:10:44
129161,596,Departamento De Salud Pública,1714003878,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:11:18
129162,596,Departamento De Salud Pública,1714003878,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:11:18
129163,596,Departamento De Salud Pública,1714003984,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:13:04
129164,446,Departamento De Ciencias Jurídicas,1714004299,editingteacher,9a901cbfc73368cfea858bd228e310fd982f08f7a6d798e15614622777a9d20c,2024-04-25 00:18:19
129165,134,NaN,1714004327,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe,2024-04-25 00:18:47
129166,596,Departamento De Salud Pública,1714004404,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:20:04
129167,216,Departamento De Ciencias Administrativas,1714004894,editingteacher,0bab4a831bbd80db3fc264e279e8a9fbe3f97e589f157a8fd9234057408c4c95,2024-04-25 00:28:14
129168,214,Departamento De Ciencias Administrativas,1714004996,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-04-25 00:29:56
129170,338,Departamento De Biología,1714005227,editingteacher,ab3ee39d7c552f0ed5232341623fa778eded24ff0303c87d8a2970a798d925c0,2024-04-25 00:33:47
129171,45,Departamento De Enfermería,1714005365,editingteacher,547f68e760e81010c1c4a942793ab8eb8513c46df569ce56c28cc503977aa912,2024-04-25 00:36:05
129172,596,Departamento De Salud Pública,1714005905,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 00:45:05
129174,492,Departamento De Física y Electrónica,1714006085,editingteacher,f0253fea33fe5ddaef4d4c72ec8eae6ffedf59bd3788bf92584f39f45da61f5c,2024-04-25 00:48:05
129175,128,Departamento De Biología,1714006107,editingteacher,3c1a1b549f386cb0d6b9db622616d093efae7f9f741e62f3b39d7e8f7348e1ba,2024-04-25 00:48:27
129177,596,Departamento De Salud Pública,1714007436,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 01:10:36
129178,492,Departamento De Física y Electrónica,1714007540,editingteacher,f0253fea33fe5ddaef4d4c72ec8eae6ffedf59bd3788bf92584f39f45da61f5c,2024-04-25 01:12:20
129180,384,Departamento De Psicopedagogía,1714008514,editingteacher,8b4250f457e4757867fe2330ced92af1291dd00036e2222c64ac230e038e5262,2024-04-25 01:28:34
129184,523,Departamento De Ingeniería Industrial,1714009259,editingteacher,645f7bb9eadb9f987493abde9a031da2574afb1211b02acf4a4f8e3e0edec896,2024-04-25 01:40:59
129186,510,Departamento De Física y Electrónica,1714009565,editingteacher,7b5942b82fdbbbfa5047c775d553eb78ed8e636483907692aa2bee45b7a87fa0,2024-04-25 01:46:05
129189,45,Departamento De Enfermería,1714009995,editingteacher,547f68e760e81010c1c4a942793ab8eb8513c46df569ce56c28cc503977aa912,2024-04-25 01:53:15
129191,474,Departamento De Geografía Y Medio Ambiente,1714010484,editingteacher,7b62047ab9c183d5785361ab0a4fa01c2453832844bff125a19a0620969e6a2c,2024-04-25 02:01:24
129192,521,Departamento De Matemáticas Y Estadística,1714011036,editingteacher,915e9cf9ed1019528c3160d187fe646abf49387535cf39f4179b840e3a0bb8ce,2024-04-25 02:10:36
129194,411,Departamento De Enfermería,1714011841,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610,2024-04-25 02:24:01
129197,206,Departamento De Salud Pública,1714013903,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-25 02:58:23
129198,540,Departamento De Ingeniería Industrial,1714013941,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02,2024-04-25 02:59:01
129206,732,Departamento De Informática Educativa,1714017187,editingteacher,662463be665b1e687a0c2ba63cd1cdc97478bf33ebe04fd4dcfe514ba53df5a7,2024-04-25 03:53:07
129208,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1714018327,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-04-25 04:12:07
129212,582,Departamento De Idiomas Extranjeros,1714025058,editingteacher,c11eb07f98d305c7f5da49b78d1fb60d05f2b65fa4a220da86210c2e1ec432f7,2024-04-25 06:04:18
129213,439,Departamento De Ingeniería De Alimentos,1714035455,editingteacher,8b5b1ac4c440040dc0a1c852d56602ddc74f8e41fa52c558e2b647f9b1dd59ae,2024-04-25 08:57:35
129214,359,Departamento De Psicopedagogía,1714040377,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-04-25 10:19:37
129215,596,Departamento De Salud Pública,1714040745,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:25:45
129216,596,Departamento De Salud Pública,1714040746,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:25:46
129217,596,Departamento De Salud Pública,1714040751,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:25:51
129218,596,Departamento De Salud Pública,1714040751,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:25:51
129219,596,Departamento De Salud Pública,1714040762,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:26:02
129220,596,Departamento De Salud Pública,1714040774,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:26:14
129221,596,Departamento De Salud Pública,1714040774,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:26:14
129222,596,Departamento De Salud Pública,1714040904,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 10:28:24
129223,537,Departamento De Ingeniería Industrial,1714041771,editingteacher,d903c152ccffb535ac379b6c742a57bb5681f9c7b130d0b491d428900706b6e0,2024-04-25 10:42:51
129224,537,Departamento De Ingeniería Industrial,1714042421,editingteacher,d903c152ccffb535ac379b6c742a57bb5681f9c7b130d0b491d428900706b6e0,2024-04-25 10:53:41
129225,568,Departamento De Salud Pública,1714042495,editingteacher,eca7bf3a91ac9f5b18f1bc05d3c44326c4a70f9d746a1be09c49bb5fe6a7e8b7,2024-04-25 10:54:55
129226,557,Departamento De Idiomas Extranjeros,1714042592,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-04-25 10:56:32
129227,557,Departamento De Idiomas Extranjeros,1714042592,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-04-25 10:56:32
129228,649,Departamento De Salud Pública,1714042867,editingteacher,b6970dbd52fc468847a3bbc65c34e853812365fab229e249ca5cc478947888c1,2024-04-25 11:01:07
129229,206,Departamento De Salud Pública,1714043135,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-04-25 11:05:35
129230,214,Departamento De Ciencias Administrativas,1714043299,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-04-25 11:08:19
129231,128,Departamento De Biología,1714043320,editingteacher,3c1a1b549f386cb0d6b9db622616d093efae7f9f741e62f3b39d7e8f7348e1ba,2024-04-25 11:08:40
129232,210,Departamento De Ciencias Administrativas,1714043581,editingteacher,62f7d0e64e6dd00aa85a8fd12220e6894d5ba325dca335aaf36b3c14145896f2,2024-04-25 11:13:01
129233,521,Departamento De Matemáticas Y Estadística,1714043639,editingteacher,915e9cf9ed1019528c3160d187fe646abf49387535cf39f4179b840e3a0bb8ce,2024-04-25 11:13:59
129234,596,Departamento De Salud Pública,1714043689,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-04-25 11:14:49
129235,474,Departamento De Geografía Y Medio Ambiente,1714044374,editingteacher,7b62047ab9c183d5785361ab0a4fa01c2453832844bff125a19a0620969e6a2c,2024-04-25 11:26:14
129236,319,Departamento De Informática Educativa,1714044737,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7,2024-04-25 11:32:17
